stage_id,timepoint,cap_factor
1,20305091,0.398496626
1,20305092,0.286869358
1,20305093,0.320523865
1,20305094,0.358407432
1,20305095,0.344681886
1,20305096,0.350703039
1,20305097,0.331580369
1,20305098,0.346290515
1,20305099,0.362913848
1,20305100,0.329319318
1,20305101,0.316442277
1,20305102,0.336179467
1,20305103,0.376863162
1,20305104,0.360689637
1,20305105,0.307132645
1,20305106,0.370146671
1,20305107,0.37863528
1,20305108,0.328239262
1,20305109,0.305200289
1,20305110,0.310098642
1,20305111,0.334361039
1,20305112,0.362433185
1,20305113,0.296137618
1,20305114,0.331258234
1,20305115,0.344102392
1,20305116,0.349535847
1,20305117,0.377118706
1,20305118,0.352544096
1,20305119,0.334675353
1,20305120,0.333646036
1,20305121,0.342360833
1,20305122,0.316392761
1,20305123,0.348221477
1,20305124,0.34021816
1,20305125,0.329743441
1,20305126,0.349897272
1,20305127,0.345578901
1,20305128,0.351431171
1,20305129,0.346367435
1,20305130,0.367808806
1,20305131,0.344944375
1,20305132,0.343872607
1,20305133,0.347010529
1,20305134,0.356834988
1,20305135,0.318914257
1,20305136,0.349261799
1,20305137,0.355999155
1,20305138,0.276731718
1,20305139,0.371907203
1,20305140,0.322160248
1,20305141,0.363847241
1,20305142,0.325498224
1,20305143,0.350603255
1,20305144,0.375845963
1,20305145,0.384075382
1,20305146,0.351221972
1,20305147,0.345676213
1,20305148,0.349240088
1,20305149,0.293128529
1,20305150,0.275915266
1,20305151,0.341947891
1,20305152,0.364331365
1,20305153,0.299424232
1,20305154,0.322215432
1,20305155,0.344790271
1,20305156,0.322584864
1,20305157,0.335812533
1,20305158,0.372241231
1,20305159,0.328971014
1,20305160,0.35259242
1,20305161,0.365070873
1,20305162,0.334343042
1,20305163,0.327872402
1,20305164,0.342744861
1,20305165,0.3307095
1,20305166,0.351249666
1,20305167,0.371570054
1,20305168,0.314858564
1,20305169,0.330626411
1,20305170,0.334327346
1,20305171,0.378365469
1,20305172,0.351259392
1,20305173,0.312579222
1,20305174,0.351090748
1,20305175,0.347281052
1,20305176,0.319115389
1,20305177,0.323134686
1,20305178,0.381210994
1,20305179,0.33095017
1,20305180,0.33449121
1,20305181,0.37683661
1,20305182,0.349085128
1,20305183,0.30034372
1,20305184,0.330859722
1,20305185,0.376519891
1,20305186,0.35419992
1,20305187,0.337481824
1,20305188,0.338873028
1,20305189,0.330135068
1,20305190,0.339112061
1,20305191,0.35519968
1,20305192,0.360016316
1,20305193,0.352118523
1,20305194,0.373545342
1,20305195,0.355132229
1,20305196,0.340732429
1,20305197,0.386735571
1,20305198,0.333830657
1,20305199,0.298789264
1,20305200,0.342644872
1,20305201,0.382324348
1,20305202,0.454439684
1,20305203,0.331777104
1,20305204,0.347620905
1,20305205,0.363870007
1,20305206,0.328889284
1,20305207,0.363652789
1,20305208,0.337154797
1,20305209,0.290576825
1,20305210,0.346153079
1,20305211,0.35414756
1,20305212,0.368334294
1,20305213,0.360804714
1,20305214,0.313288962
1,20305215,0.330609695
1,20305216,0.348947063
1,20305217,0.365704495
1,20305218,0.347349069
1,20305219,0.392487738
1,20305220,0.308096901
1,20305221,0.35066437
1,20305222,0.347980777
1,20305223,0.304016505
1,20305224,0.389068726
1,20305225,0.362633772
1,20305226,0.327331883
1,20305227,0.295441074
1,20305228,0.34107504
1,20305229,0.356613104
1,20305230,0.322578423
1,20305231,0.348453582
1,20305232,0.353257107
1,20305233,0.350244003
1,20305234,0.329062449
1,20305235,0.332323128
1,20305236,0.351521532
1,20305237,0.340135118
1,20305238,0.355750872
1,20305239,0.324324727
1,20305240,0.329258074
1,20305241,0.336971468
1,20305242,0.392126268
1,20305243,0.356330914
1,20305244,0.34366714
1,20305245,0.38711942
1,20305246,0.318422684
1,20305247,0.308708684
1,20305248,0.361413989
1,20305249,0.371082488
1,20305250,0.353624141
1,20305251,0.379482853
1,20305252,0.376546697
1,20305253,0.339213422
1,20305254,0.301075064
1,20305255,0.329648065
1,20305256,0.325910213
1,20305257,0.37966855
1,20305258,0.322227804
1,20305259,0.340315974
1,20305260,0.34711989
1,20305261,0.331469611
1,20305262,0.358854405
1,20305263,0.346726886
1,20305264,0.344185151
1,20305265,0.351829455
1,20305266,0.391204328
1,20305267,0.352532622
1,20305268,0.339595918
1,20305269,0.381773951
1,20305270,0.354836437
1,20305271,0.321904598
1,20305272,0.348657958
1,20305273,0.335810596
1,20305274,0.325596444
1,20305275,0.346641325
1,20305276,0.344179162
1,20305277,0.373860451
1,20305278,0.337416403
1,20305279,0.340637752
1,20305280,0.287201868
1,20305281,0.372958829
1,20305282,0.347692958
1,20305283,0.279134823
1,20305284,0.341573114
1,20305285,0.376708008
1,20305286,0.362795497
1,20305287,0.290487826
1,20305288,0.320644205
1,20305289,0.375315449
1,20305290,0.358434134
1,20305291,0.302141858
1,20305292,0.364556345
1,20305293,0.362682207
1,20305294,0.285371207
1,20305295,0.357320958
1,20305296,0.336768145
1,20305297,0.324805722
1,20305298,0.342227513
1,20305299,0.309525276
1,20305300,0.330133651
1,20305301,0.379203178
1,20305302,0.376393636
1,20305303,0.340518438
1,20305304,0.331396178
1,20305305,0.396178639
1,20305306,0.357242585
1,20305307,0.38774929
1,20305308,0.353271001
1,20305309,0.323344248
1,20305310,0.351141098
1,20305311,0.32141457
1,20305312,0.362001059
1,20305313,0.34282048
1,20305314,0.344028217
1,20305315,0.317322048
1,20305316,0.359229027
1,20305317,0.332407224
1,20305318,0.347518362
1,20305319,0.318475018
1,20305320,0.364393726
1,20305321,0.324744575
1,20305322,0.350802489
1,20305323,0.348070238
1,20305324,0.300992374
1,20305325,0.346268641
1,20305326,0.310359449
1,20305327,0.336267761
1,20305328,0.328490596
1,20305329,0.352465902
1,20305330,0.321431063
1,20305331,0.39945229
1,20305332,0.326091871
1,20305333,0.328551364
1,20305334,0.328007177
1,20305335,0.345485581
1,20305336,0.313300954
1,20305337,0.371458917
1,20305338,0.320954494
1,20305339,0.35212102
1,20305340,0.335439469
1,20305341,0.300062318
1,20305342,0.310208791
1,20305343,0.347005687
1,20305344,0.341015397
1,20305345,0.344498338
1,20305346,0.378671998
1,20305347,0.385556933
1,20305348,0.372566827
1,20305349,0.338207804
1,20305350,0.341590299
1,20305351,0.311964648
1,20305352,0.357276236
